Полость под ребрами.|подреберье
Подставка для свечи или нескольких свечей.|подсвечник
Многолетнее луковичное растение с неярким цветком, распускающимся ранней весной, сразу после таяния снега.|подснежник
Лицо, уходившее в армию вместо другого (в Российском государстве до 1917 г.).|подставной
Электротехническая установка для преобразования напряжения, вида или силы тока, идущего от центральной электростанции.|подстанция
Промежуточная телефонная станция.|подстанция
Оперение под хвостом или на нижней части хвоста птицы.|подхвостье
Синтаксическая связь между элементами предложения, выражающая зависимость одного из них от другого (в лингвистике).|подчинение
Нижний ярус волосяного покрова, шерсти большинства млекопитающих, располагающийся на уровне нижней половины других волос - ости.|подшерсток
Вязаная шапка, надеваемая под шлем, под каску.|подшлемник
Помощник штурмана.|подштурман
Распространенное в хвойных лесах травянистое растение с желтоватыми чешуйчатыми листьями и желтоватыми цветками, собранными в соцветия в виде кистей.|подъельник
Разрешение, согласие, дающее право сделать.|позволение
Направление в философии, утверждающее, что единственным источником подлинного знания являются специальные науки, и отрицающее философию как особую отрасль знаний.|позитивизм
Тот, что заслуживает одобрения, что полезный, имеет положительное значение.|позитивное
Специалист в области золочения.|позолотчик
Данные, получаемые в ходе действия, процесса и позволяющие судить о нем.|показатели
Данные, позволяющие судить о свойствах и качествах.|показатели
Признак, свидетельство.|показатель
Филейная вырезка; филейная колбаса.|полендвица
Одна из пережиточных форм брака, при котором женщина имеет нескольких мужей; многомужие.|полиандрия
Одновременное или последовательное заболевание нескольких суставов.|полиартрит
Теория в антропологии, согласно которой человеческие расы представляют собою разные виды и даже роды, не имеющие общего происхождения.|полигенизм
Отрасль промышленности, охватывающая все виды производства печатной продукции.|полиграфия
Совокупность технических средств, обеспечивающих данную отрасль промышленности.|полиграфия
Наличие в поэтическом произведении нескольких стихотворных размеров.|полиметрия
Множественное поражение периферических нервов.|полиневрит
Одновременное сочетание в музыкальном произведении нескольких ритмов.|полиритмия
Композитор, автор полифонической музыки.|полифонист
Многоцветность художественного произведения.|полихромия
Комический персонаж французского народного театра.|полишинель
Тот, кому свойственно шутовство в поведении.|полишинель
Продукт полимеризации этилена, применяющийся для производства пластических масс.|полиэтилен
Военачальник, руководящий вооруженными силами государства или крупными оперативно-стратегическими объединениями войск.|полководец
Обилие воды (в естественном водоеме).|полноводье
Высокий уровень воды (в естественном водоеме).|полноводье
Одна из фаз Луны, когда она находится в направлении, противоположном Солнцу, и имеет вид полного круга.|полнолуние
Соответствующий период лунного месяца.|полнолуние
Право, предоставленное на совершение.|полномочие
Права, предоставленные должностному лицу или учреждению органами власти.|полномочия
Раствор, настой или отвар (лекарственный, освежающий и т.п.) для дезинфицирования, промывания рта и горла.|полоскание
Баркас небольшого размера.|полубаркас
Хлопчатобумажная ворсовая ткань, похожая на бархат.|полубархат
Часть команды, одновременно помогающая защите и нападению при игре в футбол, хоккей и т.п.|полузащита
Короткополый кафтан.|полукафтан
Половина кольца.|полукольцо
Неполный оборот; половина кругового поворота.|полуоборот
Поворот туловища человека на четверть круга.|полуоборот
Примыкающий к материку или острову участок суши, с трех сторон омываемый водой.|полуостров
Помещение под первым этажом, расположенное частично ниже уровня земли.|полуподвал
Неглубокий поклон.|полупоклон
Одна из половинок застекленной ставни, закрывающей отверстие в борту судна.|полупортик
Прицеп на двух колесах, опирающийся передней частью на транспортирующую автомашину, трактор и т.п.|полуприцеп
Состояние, близкое к смерти.|полусмерть
Небольшая железнодорожная станция.|полустанок
Одна из двух частей стиха, отделенная от другой цезурой.|полустишие
Слабое, неяркое освещение, похожее на сумрак.|полусумрак
Легкая, едва заметная улыбка.|полуулыбка
Половина экипажа как войсковая единица.|полуэкипаж
Половина царства.|полцарства
Прибор для измерения степени поляризации света и вращения плоскости поляризации.|поляриметр
Оптический прибор для наблюдения поляризации света.|полярископ
Связь с двумя противоположными полюсами.|полярность
Способность некоторых тел проявлять известные свойства в одних точках своей поверхности с большей интенсивностью, чем в других.|полярность
Монарх, над которым совершен обряд помазания на царство.|помазанник
Власть в период правления понтифика.|понтификат
Поперечный брус, перекладина.|поперечина
Размер в ширину, диаметр.|поперечник
Войска для дополнительного укомплектования воинских частей.|пополнение
Художник, пишущий портреты.|портретист
Птица отряда куликов.|поручейник
Род многолетних травянистых ядовитых растений семейства зонтичных.|поручейник
Лицо, поручившееся.|поручитель
Лицо, взявшее на поруки.|поручитель
Надпись в начале произведения, указывающая, в честь кого оно написано или кому посвящается автором.|посвящение
Лицо, посещающее.|посетитель
Беспрекословное подчинение воле; повиновение, покорность.|послушание
Определенная обязанность, выполняемая монахом или послушником в монастыре.|послушание
Возглавляемое послом дипломатическое представительство одного государства в другом.|посольство
Положение части тела, лица.|постановка
Организация.|постановка
Спектакль, инсценировка.|постановка
Изменение форм и свойств вещества под действием различных технических условий.|постарение
Придворная боярская должность и чин (в Российском государстве до XVIII в.).|постельник
Тюфяк, набитый сеном или соломой, а также мешок для него.|постельник
Поощрение, снисходительное отношение к вызывающему осуждение; потачка.|потворство
Изменение погоды, сопровождающееся повышением температуры.|потепление
Лекарственное средство, вызывающее усиленное выделение пота.|потогонное
Потолочная балка, доска, бревно.|потолочина
Приключения, происшествия.|похождения
Бесполое размножение посредством почек или постепенного увеличения числа клеток.|почкование
Мать деда или бабушки.|прабабушка
Правнуки, правнучки.|правнучата
Верность догматам веры.|правоверие
Верность учению, системе взглядов.|правоверие
Полное обладание законным правом, полномочиями.|правомочие
Суд, судебная деятельность государства; юстиция.|правосудие
Судебное производство, основанное на законах.|правосудие
Направление в философии, согласно которому объективность истины отрицается, истинным же признается лишь то, что дает практически полезные результаты.|прагматизм
Направление в историографии, характеризующееся изложением событий в их внешней связи и последовательности, без вскрытия объективных законов исторического развития.|прагматизм
Следование во всем узкопрактическим интересам, соображениям пользы и выгоды.|прагматизм
Раздел семиотики, изучающий отношения между знаковыми системами и теми, кто их использует.|прагматика
Совокупность условий, сопровождающих употребление языкового знака.|прагматика
Раздел языкознания, изучающий условия использования говорящими языковых знаков.|прагматика
Праздная, бесцельная жизнь; безделье.|праздность
Первоначальный, древнейший период развития.|праистория
Сын правнука или правнучки.|праправнук
Далекие предки.|прапрадеды
Часть живописной декорации, установленная на сцене.|пратикабль
Излишек против установленной нормы, задания.|превышение
Помещение в бане для раздевания.|предбанник
Явление, признак, предвещающий близость, наступление предзнаменование.|предвестие
Время и состояние природы перед грозой.|предгрозье
Место перед дверью, перед входом.|преддверие
Начало входа в отверстие, в канал животного организма.|преддверие
Раскрытие содержания субъекта предикатом.|предикация
Установление предикативной связи между членами предложения (в лингвистике).|предикация
Часть камеры сгорания двигателя с самовоспламенением, служащая для образования горючей смеси.|предкамера
Поселок, непосредственно примыкающий к городу, но не входящий в его черту.|предместье
Место перед мостом.|предмостье
Часть верхней конечности человека от локтевого сустава до кисти.|предплечье
Часть передней конечности у позвоночных животных от плечевого сустава до лапы.|предплечье
Часть стопы между голенью и плюсной, состоящая из семи коротких костей.|предплюсна
Нитчатое разветвленное образование, похожее на водоросль, развивающееся из споры мха и снова дающее из почек мох.|предросток
Каждый из двух верхних отделов сердца.|предсердие
Предъявитель векселя.|презентант
Предположение, которое признается истинным, пока не доказано обратное (в юридической практике).|презумпция
Очень большое количество, изобилие.|преизбыток
Звание, сан, должность прелата.|прелатство
Красивая женщина.|прелестная
Работник лаборатории, опытной станции и т.п., занятый препарированием или изготовлением препаратов.|препаратор
Титулование священника (в соединении с местоимениями его, ваше, их).|преподобие
Положение слова или предложения перед другим словом или предложением, связанным с ним (в лингвистике).|препозиция
Старческая дальнозоркость, вызванная потерей эластичности хрусталика.|пресбиопия
Аппарат управления административно-территориальной единицей.|префектура
Одно из четырех территориальных подразделений империи, установленных Константином Великим (в Древнем Риме).|префектура
Административно-территориальная единица в некоторых странах (Франции, Японии и т.п.).|префектура
Осадок, отстой (в химии).|преципитат
Искусственное фосфорнокислое удобрение, изготовляемое осаждением свободной фосфорной кислоты известью.|преципитат
Плата, взимаемая за привал судна к пристани.|привальное
Призрак умершего или отсутствующего человека, представляющийся суеверным или с больным воображением людям.|привидение
Исключительное право, предоставляемое в отличие от других.|привилегия
Преимущественное право на разработку, эксплуатацию.|привилегия
Преимущество, льгота.|привилегия
Сторож у ворот, у входа.|привратник
Место перехода желудка в двенадцатиперстную кишку.|привратник
Звук, сопровождающий речь при выдохе.|придыхание
Звук, образующийся при трении выдыхаемого воздуха о ненапряженные голосовые связки (в лингвистике).|придыхание
Проживание у в качестве приживальщика, приживальщицы.|приживание
Усердие, старательность в деле, работе.|прилежание
Листообразный отросток, помещающийся у основания листа.|прилистник
Певица, исполняющая первые роли в опере, оперетте.|примадонна
Замечание, объяснение к тексту.|примечание
Род литературного произведения, в котором разбирается произведение, делаются комментарии к нему.|примечания
Подчинительная связь, при которой грамматически зависимым является слово, не имеющее формоизменения, а также деепричастие, инфинитив и форма сравнительной степени (в лингвистике).|примыкание
Дар, подарок.|приношение
Начальная стадия эксплуатации новой машины.|приработка
Дополнительный заработок.|приработок
Увеличение, прибавление.|приращение
Величина, на которую увеличивается переменная величина (в математике).|приращение
Поклон, реверанс.|приседание
Печаль, сожаление.|прискорбие
Приверженец, помощник в дурном деле.|прислужник
Соучастник в дурном, неблаговидном деле.|приспешник
Пробная стрельба для определения расстояния до цели и установления правильного прицела.|пристрелка
Выверка огнестрельного оружия, пробное испытание его стрельбой.|пристрелка
Физическое явление, заключающееся в тяготении тел друг к другу.|притяжение
Требование, предъявление своих прав.|притязание
Претензия, стремление добиться признания своих достоинств.|притязание
Лицо, принадлежащее к церковному приходу.|прихожанин
Маленький листик, расположенный под самым цветком.|прицветник
Лист, из пазухи которого выходит цветок.|прицветник
Один из обрядов христианской церкви, заключающийся в питье верующими церковного вина с кусочками просфоры или облатками.|причащение
Народная обрядовая песня, исполняемая при оплакивании покойника, невесты, рекрута; плач.|причитание
Приход, появление.|пришествие
Разрушение живой ткани или кости с образованием отверстия, свища, вследствие болезни или травмы.|прободение
Острый соус из яичных желтков с растительным маслом, уксусом и пряностями.|провансаль
Действие высшей силы, верховного существа в мире.|провидение
Высшая сила, Бог.|провидение
Житель провинции.|провинциал
Тайный агент, проникающий в нелегальную организацию с предательскими целями.|провокатор
Быстрота, ловкость в движениях, действиях, работе.|проворство
Ряд увеличивающихся или уменьшающихся чисел, в котором разность или отношение между соседними числами сохраняет постоянную величину (в математике).|прогрессия
Длинная веревка со множеством крючков по обеим сторонам, употребляемая для ловли рыбы.|продольник
Патологоанатомическое отделение клиники, больницы, медицинского института.|прозектура
Специальная одежда для работы; производственная одежда.|прозодежда
Способ художественного изображения, при котором животные, неодушевленные предметы, явления природы наделяются человеческими чувствами, мыслями, поступками; олицетворение.|прозопопея
Безударное слово, примыкающее в произношении к следующему, связанному с ним, слову.|проклитика
Лицо, управлявшее имуществом, имением, хозяйством (в Древнем Риме).|прокуратор
Должностное лицо при парламенте (в Швеции).|прокуратор
Гражданин, не имеющий имущественного ценза (в Древнем Риме).|пролетарий
Наемный рабочий, источником существования которого является продажа собственной рабочей силы собственникам средств производства.|пролетарий
Пространство.|промежуток
Время, отделяющее одно действие, явление, событие от другого.|промежуток
Непищевые товары народного потребления; промышленные товары.|промтовары
Распространение в обществе идей, воззрений, знаний путем постоянного глубокого и детального их разъяснения.|пропаганда
Выпиливание узоров.|пропиловка
Выпиленный узор.|пропиловка
Тонкий промежуточный слой между пластами горных пород.|пропласток
Место с поредевшими волосами на голове человека; небольшая плешь.|проплешина
Помещение для прорабов.|прорабская
Предсказание, пророчество.|прорицание
Помещение, где пекут просвиры.|просвирная
Машина для шелушения проса, переработки его в пшено.|просорушка
Небольшое предприятие по переработке проса в пшено.|просорушка
Тип одноклеточных живых организмов.|простейшие
Угнетенное, подавленное состояние, сопровождающееся полным упадком сил и безразличным отношением к окружающему.|прострация
Помещение, где пекут или продают просфоры.|просфорная
Площадка для игры актеров (в античном театре).|просцениум
Передняя, ближайшая к зрителям часть сцены.|просцениум
Вторая древнейшая эра геологической истории Земли, следующая за археозойской.|протерозой
Груз, применяемый для уравновешивания силы инерции, тяжести.|противовес
Уравновешивание, равновесие.|противовес
Специальный прибор для защиты органов дыхания, лица и глаз от отравляющих веществ.|противогаз
Параллельное направление движения жидкостей, газа, электричества, текущих навстречу друг другу.|противоток
Старший иерей, настоятель соборного клира.|протоиерей
Расстояние (по одному из трех измерений - длине, ширине, высоте).|протяжение
Расположение на расстояние в длину.|протяжение
Пространство.|протяжение
Искажение невежеством, оскорбительным отношением, обращением; опошление.|профанация
Химический раствор для проявления изображений (на фотопленке, пластинке, бумаге).|проявитель
Способность высоко прыгать и задерживаться в воздухе в момент прыжка.|прыгучесть
Прямота души, отсутствие лицемерия и коварства.|прямодушие
Жена псаломщика.|псаломщица
Древнегреческий и древнееврейский многострунный музыкальный инструмент.|псалтерион
Длинные четки католических монахинь.|псалтерион
Растения, произрастающие на песке (песчаные осоки, саксаул и т.п.).|псаммофиты
Раздел медицины, изучающий психические заболевания, методы их профилактики и лечения.|психиатрия
Учебный предмет, содержащий теоретические основы данного раздела медицины.|психиатрия
Учение о происхождении и развитии чувств, воли, речи и мыслительной способности человека.|психогенез
Психическое расстройство, вызванное психической травмой, тяжелыми переживаниями.|психогения
Научная дисциплина, изучающая процессы и закономерности психической деятельности.|психология
Совокупность психических процессов в условиях определенных видов деятельности, определенного состояния.|психология
Прибор для записи влажности воздуха.|психрограф
Прибор для определения температуры и влажности воздуха; влагомер.|психрометр
Гигантское летающее пресмыкающееся мелового периода из группы птерозавров с перепончатыми крыльями размахом до 8 м.|птеранодон
Подкласс низших млекопитающих, к которому относятся клоачные (однопроходные) - утконос и ехидна, подобно птицам кладущие яйца.|птицезвери
Однолетнее кормовое и медоносное растение семейства бобовых с плодами, напоминающими пальцы птичьей ноги.|птиценожка
Хозяйственное предприятие, занимающееся разведением домашней птицы.|птицеферма
Выросшее из импрессионизма течение в живописи конца XIX в. - начала XX в., характеризующееся манерой наложения чистых красок отдельными полосками, точками; неоимпрессионизм.|пуантилизм
Художник, пишущий в манере пуантилизма.|пуантилист
Кожное заболевание, сопровождающееся образованием пузырей.|пузырчатка
Смоляной рак сосны, вызванный заражением коры и ближайших к коре слоев древесины особым грибом.|пузырчатка
Насекомоядное растение семейства пузырчатковых, живущее в воде или на сырых моховых местах и имеющее листья, снабженные шаровидными пузырьками для улавливания мелких насекомых.|пузырчатка
Стрелок из пулемета.|пулеметчик
Медицинский инструмент для определения скорости и качества пульса.|пульсиметр
Совокупность правил о постановке знаков препинания.|пунктуация
Подстрочные знаки, в некоторых восточных языках обозначающие гласные звуки.|пунктуация
Одно из направлений в протестантизме, сторонники которого требовали очищения протестантизма от остатков католицизма.|пуританизм
Убеждения, взгляды, поведение пуритан.|пуританизм
Строгий, аскетический образ жизни, нетерпимость к отступлениям от требований принятой морали.|пуританизм
Незасеянное, заброшенное поле; пустошь.|пустополье
Плохой, редкий кустарник.|пусторосль
местн. Бузина.|пусторосль
Кладка, при которой по наружному краю стены оставляют пустым часть шва между кирпичами, чтобы лучше держалась штукатурка.|пустошовка
Мост через сухопутные пути или над сухопутными путями на месте их пересечения.|путепровод
Выпячивание глазного яблока, являющееся признаком некоторых заболеваний.|пучеглазие
Пчелиная семья.|пчелосемья
Совокупность пяти глав здания (в церковной архитектуре).|пятиглавие
Первая часть Библии, содержащая пять книг Ветхого Завета.|пятикнижие
Деревянный дом, капитальной стеной разделенный на две части.|пятистенка
Род черкески, однобортный суконный кафтан в талию с газырями на груди.|кабардинка
Народный мужской танец, распространенный на Северном Кавказе; разновидность лезгинки.|кабардинка
Народ абхазско-адыгской этноязыковой группы.|кабардинцы
Военный, служащий в кавалерии.|кавалерист
Группа едущих всадников.|кавалькада
Сосуд для благовонных курений.|кадильница
Сословие казаков.|казачество
Подведение частных случаев под общие догматические положения (в средневековой схоластике и в богословии).|казуистика
Применение одной статьи закона к различным юридическим случаям (в юриспруденции).|казуистика
Семейство двудольных растений, к которому относятся разнообразные формы кактусов.|кактусовые
Шаблон для установления точных калибров.|калибромер
Прибор для измерения количества теплоты, выделяющейся или поглощаемой при физическом, химическом или биологическом процессе.|калориметр
Одно из протестантских вероучений, основанное в Швейцарии в XVI в. Ж. Кальвином и получившее широкое распространение во Франции, Англии и некоторых других странах.|кальвинизм
Семейство рыб отряда камбалообразных.|камбаловые
Комнатный слуга при господине в богатом дворянском доме.|камердинер
Комнатная служанка при госпоже в богатом дворянском доме.|камеристка
Растение с прикорневыми листьями, собранными розеткой, растущее обычно в трещинах скал.|камнеломка
Отдел учреждения, ведающий делопроизводством.|канцелярия
Вещество или фактор, способствующие возникновению канцера.|канцероген
Многоголосная песенка, часто танцевального характера (в XVI-XVII вв.).|канцонетта
Небольшая канцона.|канцонетта
Устройство для дозированного поступления жидкости в организм при капельном вливании.|капельница
Приспособление для отсчитывания капель.|капельница
Общественный строй, основными признаками которого являются частная собственность на средства производства, находящиеся в руках господствующего класса, использование наемного труда и свободное предпринимательство, способствующее развитию рыночной экономики.|капитализм
Белая, с черными пятнышками на крыльях дневная бабочка, откладывающая яички на листьях капусты.|капустница
Морской моллюск класса головоногих, выпускающий для самозащиты красящее вещество (сепию).|каракатица
Мех, выделываемый из шкурок недоношенных ягнят каракульских овец.|каракульча
Народ тюркской этноязыковой группы.|карачаевцы
Украинское название рубля.|карбованец
Член тайного общества, организованного в Италии в начале XIX в. для борьбы за национальное освобождение и объединение страны.|карбонарий
Прибор для образования горючей смеси из жидкого топлива и воздуха (в двигателе внутреннего сгорания).|карбюратор
Образование горючей смеси из жидкого топлива и воздуха (в двигателях внутреннего сгорания).|карбюрация
Прибор для записи деятельности сердца.|кардиограф
Прибор для визуального наблюдения за деятельностью сердца.|кардиоскоп
Конечная часть сложных существительных, вносящая значение: заболевание сердца (ревмокардит, миокардит, эндокардит и т.п.).|кардиоскоп
Намеренно искаженное, пародийное, подчеркнуто смешное изображение лица или события (обычно графическое).|карикатура
Раздел биологии, изучающий строение и функции клеточного ядра.|кариология
Французская революционная песня-пляска, впервые прозвучавшая в Париже в 1792 г. в связи с падением королевской власти.|карманьола
Куртка с узкими фалдами - одежда якобинцев.|карманьола
Монахиня католического ордена, основанного в XV в. во Франции и подчинявшегося ордену кармелитов.|кармелитка
Спортсмен, занимающийся картингом.|картингист
Ударный музыкальный инструмент, широко распространенный в Испании, Италии и Латинской Америке, состоящий из скрепленных попарно деревянных или пластмассовых пластинок и употребляемый для ритмического прищелкивания.|кастаньеты
Служащая больницы, гостиницы, общежития и т.п., ведающая хранением и выдачей белья.|кастелянша
Двигательное расстройство - застывание человека в принятой им или приданной ему позе, наблюдаемое при гипнозе и ряде психических заболеваний.|каталепсия
Устройство, обеспечивающее взлет самолетов и других летательных аппаратов с небольшой площадки.|катапульта
Автоматическое спасательное устройство для выбрасывания летчика, космонавта из летательного аппарата с последующим приземлением с парашютом.|катапульта
Наземная установка для испытаний механизмов, отработки приемов катапультирования и тренировки летчиков и космонавтов на ударные перегрузки.|катапульта
Неожиданное событие с трагическими последствиями.|катастрофа
Одно из трех - наряду с православием и протестантизмом - наиболее распространенных направлений в христианстве, оформившееся в результате раскола христианских церквей в XI в., имеющее свою церковную организацию, возглавляемую папой римским.|католицизм
Растение, из сока которого получают натуральный каучук.|каучуконос
Кафе или ресторан с эстрадой для выступления артистов, исполняющих песенки или танцы легкого, развлекательного, часто фривольного характера.|кафешантан
Размер площади, исчисляемой в квадратных единицах.|квадратура
Операция вычисления интеграла (в математике).|квадратура
Построение квадрата, равновеликого фигуре.|квадратура
Взаимные расположения планет, Луны и других тел Солнечной системы относительно Земли и Солнца (в астрономии).|квадратуры
Плата за квартиру.|квартплата
Детеныш кенгуру.|кенгуренок
Разновидность бокса, в котором допускаются удары по корпусу противника не только руками, но и ногами.|кикбоксинг
